################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.0770343347907392E-01 a       859     0    36     1    19
 -1.3637096333395948E-02 a       860     0    36     1    20
 -9.5554881966743610E-01 a       861     0    36     1    21
 -3.3283902735096116E-01 a       862     0    36     1    22
  5.4247607140277121E-01 a       863     0    36     1    23
 -1.8599596332381760E+00 a       864     0    36     1    24
 -7.4756790721000232E-01 a       865     0    37     1     1
  4.4599188673469392E-01 a       866     0    37     1     2
 -1.1869920358553465E-01 a       867     0    37     1     3
  5.9564435495292278E-01 a       868     0    37     1     4
 -4.1153809115353246E-01 a       869     0    37     1     5
 -5.7981311924060897E-01 a       870     0    37     1     6
 -1.0058517000570997E+00 a       871     0    37     1     7
  2.3133551298223604E-01 a       872     0    37     1     8
  1.5663596574297028E-01 a       873     0    37     1     9
 -4.3886996323750593E-02 a       874     0    37     1    10
  7.6363108375961899E-02 a       875     0    37     1    11
  2.1422627417343351E-01 a       876     0    37     1    12
 -5.5957647019504719E-01 a       877     0    37     1    13
  8.6865561466976174E-02 a       878     0    37     1    14
 -1.8962719500531056E-01 a       879     0    37     1    15
 -2.4638409202251971E-01 a       880     0    37     1    16
  7.1043813256111810E-01 a       881     0    37     1    17
 -2.7795642076817789E-01 a       882     0    37     1    18
  2.2538994016989930E-02 a       883     0    37     1    19
  1.1087870662953185E-02 a       884     0    37     1    20
  1.8994106206434064E-02 a       885     0    37     1    21
  8.2018966952726413E-01 a       886     0    37     1    22
  3.2162977792688668E-01 a       887     0    37     1    23
  8.0676412533881425E-01 a       888     0    37     1    24
 -6.6804962686146038E-03 a       889     0    38     1     1
 -2.6763127569954243E-01 a       890     0    38     1     2
  2.3707018928066845E-01 a       891     0    38     1     3
  7.2988255692999560E-01 a       892     0    38     1     4
 -4.5041049974939823E-01 a       893     0    38     1     5
  7.3170941747690427E-02 a       894     0    38     1     6
 -3.4238633223661125E-01 a       895     0    38     1     7
 -2.4444816309515946E-01 a       896     0    38     1     8
  5.5250444759226372E-02 a       897     0    38     1     9
 -2.2363041294226571E-01 a       898     0    38     1    10
  1.0377863977479593E+00 a       899     0    38     1    11
  5.4261140485612913E-01 a       900     0    38     1    12
 -1.5907138119070068E-02 a       901     0    38     1    13
 -2.5499785812359987E-01 a       902     0    38     1    14
  6.1796660102860834E-01 a       903     0    38     1    15
 -2.5708940893125065E-01 a       904     0    38     1    16
  8.9151569150750343E-02 a       905     0    38     1    17
 -1.3355640962719534E-01 a       906     0    38     1    18
  3.0854432951119592E-01 a       907     0    38     1    19
 -6.2992499107060373E-01 a       908     0    38     1    20
 -8.0379423392432070E-01 a       909     0    38     1    21
  1.6260283234402532E-02 a       910     0    38     1    22
  3.7555941483360161E-01 a       911     0    38     1    23
 -2.4478916023049344E-03 a       912     0    38     1    24
 -2.9348570878698410E-01 a       913     0    39     1     1
 -9.5018278943165757E-01 a       914     0    39     1     2
  1.5962163992943176E-01 a       915     0    39     1     3
 -3.3124729791277263E-01 a       916     0    39     1     4
  2.1632915430078065E-01 a       917     0    39     1     5
 -2.7035481425429347E-01 a       918     0    39     1     6
 -2.9156370855016361E-01 a       919     0    39     1     7
 -3.5587039424892197E-01 a       920     0    39     1     8
 -1.9176037550909419E-01 a       921     0    39     1     9
 -8.1643285789938036E-01 a       922     0    39     1    10
 -1.2117955192732720E-01 a       923     0    39     1    11
  1.0436977093761944E-01 a       924     0    39     1    12
 -4.7941711162532480E-01 a       925     0    39     1    13
  9.0147422365322846E-02 a       926     0    39     1    14
  1.8665558017620432E-01 a       927     0    39     1    15
 -2.2548061444423607E-02 a       928     0    39     1    16
  4.8002989761363452E-01 a       929     0    39     1    17
 -8.6132687842449596E-02 a       930     0    39     1    18
 -7.5139494773276347E-02 a       931     0    39     1    19
  6.3872386065722556E-02 a       932     0    39     1    20
 -4.3891387540442706E-01 a       933     0    39     1    21
  6.1462147632734954E-01 a       934     0    39     1    22
  3.6392048171230923E-01 a       935     0    39     1    23
  1.6886600751845200E+00 a       936     0    39     1    24
  6.6749232161233663E-01 a       937     0    40     1     1
 -2.9161714468142247E-01 a       938     0    40     1     2
  3.9127184895618861E-01 a       939     0    40     1     3
 -1.8268418158324054E-01 a       940     0    40     1     4
  1.3362873639936967E-02 a       941     0    40     1     5
 -1.7163485018582000E-01 a       942     0    40     1     6
  2.4146818828286309E-01 a       943     0    40     1     7
  3.0733133488187359E-01 a       944     0    40     1     8
  1.3624591123662852E-01 a       945     0    40     1     9
  1.8633062664050394E-03 a       946     0    40     1    10
  1.3087340894164790E-02 a       947     0    40     1    11
  1.3076223270465197E-02 a       948     0    40     1    12
 -2.3688177019810794E-01 a       949     0    40     1    13
 -1.9342930588339710E-01 a       950     0    40     1    14
 -1.6855807341543882E-01 a       951     0    40     1    15
 -3.2753489166091898E-01 a       952     0    40     1    16
 -1.2705067454783825E-01 a       953     0    40     1    17
 -1.8418253724548572E-01 a       954     0    40     1    18
 -1.3207306028045473E-01 a       955     0    40     1    19
 -2.0380302215698776E-01 a       956     0    40     1    20
  1.4237989591312086E-01 a       957     0    40     1    21
 -1.4363764429925824E-01 a       958     0    40     1    22
 -2.2882222431136988E-02 a       959     0    40     1    23
  7.4407633155422689E-02 a       960     0    40     1    24
  1.5458391424669241E-01 a       961     0    41     1     1
 -5.7817527125658918E-01 a       962     0    41     1     2
 -1.0393436942439155E-02 a       963     0    41     1     3
  3.6127463484854955E-01 a       964     0    41     1     4
 -1.9994322824150570E-01 a       965     0    41     1     5
 -1.5879700657588629E-02 a       966     0    41     1     6
  2.4721070919171367E-01 a       967     0    41     1     7
 -1.4289045009873466E-01 a       968     0    41     1     8
  1.2340738208384719E-01 a       969     0    41     1     9
 -5.7879150485194009E-01 a       970     0    41     1    10
  1.1505588751647230E-01 a       971     0    41     1    11
  3.1782750586098707E-01 a       972     0    41     1    12
 -5.4765298207952576E-02 a       973     0    41     1    13
 -1.6460079280847786E-01 a       974     0    41     1    14
  1.5804108892079151E-02 a       975     0    41     1    15
  3.8656516524571118E-02 a       976     0    41     1    16
 -2.8642357112730624E-02 a       977     0    41     1    17
  4.5689668599497968E-01 a       978     0    41     1    18
 -2.2938290280653220E-01 a       979     0    41     1    19
  4.6627347185527007E-01 a       980     0    41     1    20
 -5.0450569619459751E-01 a       981     0    41     1    21
 -2.8860342563245900E-01 a       982     0    41     1    22
  7.7550966882417482E-01 a       983     0    41     1    23
  6.0571233735417795E-01 a       984     0    41     1    24
  2.7215733327268754E-01 a       985     0    42     1     1
 -5.7922024609333933E-02 a       986     0    42     1     2
  7.3189354425507461E-02 a       987     0    42     1     3
  4.9341150984199209E-02 a       988     0    42     1     4
  2.4259153998792632E-01 a       989     0    42     1     5
 -5.2800011227303634E-01 a       990     0    42     1     6
 -3.7610136715779854E-02 a       991     0    42     1     7
  8.1815443678994448E-01 a       992     0    42     1     8
  2.9189957511560399E-01 a       993     0    42     1     9
 -6.9223314653398849E-01 a       994     0    42     1    10
 -1.1254073013795957E-01 a       995     0    42     1    11
  2.0296965754385596E-01 a       996     0    42     1    12
  3.7824973658424182E-01 a       997     0    42     1    13
 -6.1971637740751662E-01 a       998     0    42     1    14
  1.0050274131953583E+00 a       999     0    42     1    15
  3.8223891588822681E-02 a      1000     0    42     1    16
  1.2610730355161920E-01 a      1001     0    42     1    17
 -4.7638312356728241E-01 a      1002     0    42     1    18
 -2.3180120879597046E-01 a      1003     0    42     1    19
  5.6222136409352785E-01 a      1004     0    42     1    20
 -3.6837926343835103E-01 a      1005     0    42     1    21
 -9.2790723191676128E-01 a      1006     0    42     1    22
 -4.2936993373691024E-01 a      1007     0    42     1    23
 -5.1295643722672379E-01 a      1008     0    42     1    24
 -6.3846308612858976E-02 a      1009     0    43     1     1
  9.3013697007142304E-01 a      1010     0    43     1     2
  3.0641681196825415E-01 a      1011     0    43     1     3
 -2.8712674744831096E-01 a      1012     0    43     1     4
 -1.4867023988273367E-01 a      1013     0    43     1     5
  4.4104086569508727E-01 a      1014     0    43     1     6
  1.0457005456507646E+00 a      1015     0    43     1     7
  3.3584104203891213E-01 a      1016     0    43     1     8
  4.0834707663738007E-02 a      1017     0    43     1     9
  3.2998270568595128E-01 a      1018     0    43     1    10
  6.8593458583871975E-02 a      1019     0    43     1    11
 -3.1338528184994252E-01 a      1020     0    43     1    12
 -6.5197368540081158E-01 a      1021     0    43     1    13
  6.5341265228978151E-01 a      1022     0    43     1    14
 -8.1550029760187326E-01 a      1023     0    43     1    15
  4.4499919015246653E-01 a      1024     0    43     1    16
 -5.3959285434116533E-01 a      1025     0    43     1    17
  1.2113695823375177E-01 a      1026     0    43     1    18
 -6.1548302886743522E-01 a      1027     0    43     1    19
  8.9237840254598388E-01 a      1028     0    43     1    20
 -7.1220443962613855E-01 a      1029     0    43     1    21
  3.7271537345865502E-01 a      1030     0    43     1    22
 -8.5893421645533663E-01 a      1031     0    43     1    23
 -3.8433462816076777E-02 a      1032     0    43     1    24
  4.6318048238706006E-01 a      1033     0    44     1     1
 -9.1695929184402447E-01 a      1034     0    44     1     2
 -8.1854211364680671E-02 a      1035     0    44     1     3
  9.1426683279108900E-01 a      1036     0    44     1     4
  6.5151187077365036E-01 a      1037     0    44     1     5
 -2.0607733532253317E-01 a      1038     0    44     1     6
 -6.6576744310363500E-01 a      1039     0    44     1     7
 -4.0363490520933337E-01 a      1040     0    44     1     8
 -2.8839549994068847E-01 a      1041     0    44     1     9
 -8.2747449527420647E-01 a      1042     0    44     1    10
  2.1234970577411341E-01 a      1043     0    44     1    11
  2.3069115127073830E-01 a      1044     0    44     1    12
  1.1024376460010589E-01 a      1045     0    44     1    13
  1.7275616721976056E-01 a      1046     0    44     1    14
  9.7137452478404485E-01 a      1047     0    44     1    15
 -5.3867058256118883E-01 a      1048     0    44     1    16
 -6.3797163528193743E-02 a      1049     0    44     1    17
 -4.8882410540086524E-01 a      1050     0    44     1    18
 -2.2604772143435087E-01 a      1051     0    44     1    19
  1.3703975743187952E-01 a      1052     0    44     1    20
  1.5360275654076230E-01 a      1053     0    44     1    21
  4.1800036778484639E-01 a      1054     0    44     1    22
 -1.2336160558427715E-01 a      1055     0    44     1    23
  6.6558695919053423E-01 a      1056     0    44     1    24
  8.9298011839554015E-01 a      1057     0    45     1     1
 -2.7480664869381088E-01 a      1058     0    45     1     2
 -4.5433599432783867E-01 a      1059     0    45     1     3
  3.3634123624530116E-01 a      1060     0    45     1     4
 -1.8989377865368712E-01 a      1061     0    45     1     5
  1.6114175817902709E-01 a      1062     0    45     1     6
 -2.2144147586506824E-01 a      1063     0    45     1     7
 -1.7075251029950864E-01 a      1064     0    45     1     8
  1.2956882360227315E-01 a      1065     0    45     1     9
 -1.2027109009262684E+00 a      1066     0    45     1    10
  7.6143411446109976E-01 a      1067     0    45     1    11
  4.6510209060740954E-01 a      1068     0    45     1    12
 -1.5522602685353312E-01 a      1069     0    45     1    13
  1.7026876992947443E-01 a      1070     0    45     1    14
 -1.1856488178984473E-02 a      1071     0    45     1    15
 -4.4500058082168886E-01 a      1072     0    45     1    16
 -2.3381338496834900E-01 a      1073     0    45     1    17
  3.6422424469121417E-02 a      1074     0    45     1    18
 -5.9994616922992350E-01 a      1075     0    45     1    19
 -4.0873223746345871E-01 a      1076     0    45     1    20
 -5.0404999876380385E-01 a      1077     0    45     1    21
  2.3418193089910014E-02 a      1078     0    45     1    22
  2.1799093216770979E-01 a      1079     0    45     1    23
 -6.3728946158651778E-01 a      1080     0    45     1    24
 -1.9656986409214172E-01 a      1081     0    46     1     1
  2.9745318189419023E-01 a      1082     0    46     1     2
  4.3904456240351053E-02 a      1083     0    46     1     3
 -5.7303931073341052E-01 a      1084     0    46     1     4
  3.3986885713796666E-01 a      1085     0    46     1     5
 -2.6359627805759134E-01 a      1086     0    46     1     6
  1.3238603856562836E+00 a      1087     0    46     1     7
  8.5890532754922422E-01 a      1088     0    46     1     8
  3.3995752582506811E-01 a      1089     0    46     1     9
  4.0555991766992544E-01 a      1090     0    46     1    10
  6.0700236811527997E-01 a      1091     0    46     1    11
  3.3447681930550843E-01 a      1092     0    46     1    12
 -3.5173346484689871E-01 a      1093     0    46     1    13
  7.9302322519832735E-01 a      1094     0    46     1    14
 -2.0738666984567229E+00 a      1095     0    46     1    15
  1.0721543972102463E+00 a      1096     0    46     1    16
 -3.9078062626861654E-01 a      1097     0    46     1    17
 -4.8529507603206640E-01 a      1098     0    46     1    18
 -5.4382055005258301E-01 a      1099     0    46     1    19
 -5.4031670126758580E-01 a      1100     0    46     1    20
  1.1358159313141358E+00 a      1101     0    46     1    21
 -2.8275170126982047E-01 a      1102     0    46     1    22
  9.6913560768083787E-02 a      1103     0    46     1    23
 -4.8402166463654783E-01 a      1104     0    46     1    24
 -1.0607609525246693E-01 a      1105     0    47     1     1
 -3.2300628995342201E-01 a      1106     0    47     1     2
  6.2458878652388350E-01 a      1107     0    47     1     3
 -1.4554913074187539E-01 a      1108     0    47     1     4
 -4.7017881783704168E-02 a      1109     0    47     1     5
 -4.9848069590853250E-02 a      1110     0    47     1     6
 -4.6429709964180797E-02 a      1111     0    47     1     7
 -1.4250221917245373E-01 a      1112     0    47     1     8
 -2.0505658146670655E-01 a      1113     0    47     1     9
 -1.2208727430272040E-01 a      1114     0    47     1    10
  1.5266037689852141E-01 a      1115     0    47     1    11
  1.5638466326482545E-01 a      1116     0    47     1    12
 -5.8508897703368465E-02 a      1117     0    47     1    13
  5.0108805197165297E-02 a      1118     0    47     1    14
 -2.6566159304607551E-01 a      1119     0    47     1    15
  5.7564782871091302E-01 a      1120     0    47     1    16
  1.4591251412842643E-01 a      1121     0    47     1    17
  2.9574606634548395E-01 a      1122     0    47     1    18
  7.7112857955938349E-02 a      1123     0    47     1    19
  3.1058592217790709E-01 a      1124     0    47     1    20
 -1.9773542707614100E-01 a      1125     0    47     1    21
 -1.5864957649122000E-01 a      1126     0    47     1    22
 -1.0430991557934866E-01 a      1127     0    47     1    23
  4.2138104259649622E-01 a      1128     0    47     1    24
 -5.7921446571046198E-01 a      1129     0    48     1     1
  5.0998840520806554E-01 a      1130     0    48     1     2
 -3.5855910086035009E-01 a      1131     0    48     1     3
  2.6287424413105515E-01 a      1132     0    48     1     4
 -1.1938646656603046E-01 a      1133     0    48     1     5
  5.0436183474344871E-03 a      1134     0    48     1     6
 -1.4713854306893542E-01 a      1135     0    48     1     7
 -3.0125161807314595E-02 a      1136     0    48     1     8
 -1.3660829954014816E-01 a      1137     0    48     1     9
  3.4658362281469018E-01 a      1138     0    48     1    10
  2.8543137477288094E-01 a      1139     0    48     1    11
 -4.5970617242662470E-01 a      1140     0    48     1    12
  3.1118878620001555E-01 a      1141     0    48     1    13
  3.1421762795724772E-01 a      1142     0    48     1    14
 -2.6939189414683312E-01 a      1143     0    48     1    15
 -4.0757495688821549E-01 a      1144     0    48     1    16
  2.4834908997565763E-01 a      1145     0    48     1    17
  1.8674620131736319E-01 a      1146     0    48     1    18
 -3.6083107920035939E-02 a      1147     0    48     1    19
 -2.3117574221871948E-01 a      1148     0    48     1    20
  5.8245004387856562E-02 a      1149     0    48     1    21
 -9.3277374118293108E-02 a      1150     0    48     1    22
  2.9935588911138494E-01 a      1151     0    48     1    23
  1.6311350486106144E-01 a      1152     0    48     1    24
  5.7959223137777609E-03 a      1153     0    49     1     1
  2.9160651184058795E-01 a      1154     0    49     1     2
 -3.3110503960701476E-02 a      1155     0    49     1     3
 -3.0561278944039111E-01 a      1156     0    49     1     4
 -3.6100196989590716E-01 a      1157     0    49     1     5
 -1.5979647322696397E-01 a      1158     0    49     1     6
  2.0381930347992130E-01 a      1159     0    49     1     7
  2.8318395628803905E-01 a      1160     0    49     1     8
 -3.4714955351576848E-01 a      1161     0    49     1     9
  5.5283056466407865E-01 a      1162     0    49     1    10
  1.3145526612663297E-01 a      1163     0    49     1    11
 -2.5398742905851002E-01 a      1164     0    49     1    12
  3.2938400146504809E-01 a      1165     0    49     1    13
  4.2487312473113686E-01 a      1166     0    49     1    14
  4.5394471586467439E-01 a      1167     0    49     1    15
 -1.5770931697180156E-02 a      1168     0    49     1    16
 -2.1087580421930416E-01 a      1169     0    49     1    17
  1.4931379413221921E-01 a      1170     0    49     1    18
  4.5069507333392994E-01 a      1171     0    49     1    19
 -5.3772894714592157E-01 a      1172     0    49     1    20
  7.4247809290695921E-01 a      1173     0    49     1    21
 -4.5277346617033914E-01 a      1174     0    49     1    22
  3.4071256740549710E-01 a      1175     0    49     1    23
  1.8217794356483991E-02 a      1176     0    49     1    24
 -6.3445169590435557E-01 a      1177     0    50     1     1
 -1.9473343396681961E-01 a      1178     0    50     1     2
 -4.0219724013181871E-02 a      1179     0    50     1     3
 -2.1441378322085586E-01 a      1180     0    50     1     4
 -3.9574117706838413E-01 a      1181     0    50     1     5
 -3.0979703863335839E-01 a      1182     0    50     1     6
 -1.7739562174471657E-01 a      1183     0    50     1     7
  2.9750944796934575E-01 a      1184     0    50     1     8
  1.4151791500253111E-01 a      1185     0    50     1     9
  2.4047395829716692E-01 a      1186     0    50     1    10
 -1.7883847717680543E-01 a      1187     0    50     1    11
 -1.1706727621605816E-01 a      1188     0    50     1    12
  1.1470375059522443E-01 a      1189     0    50     1    13
  3.0574726604101245E-02 a      1190     0    50     1    14
 -2.4546864038954088E-02 a      1191     0    50     1    15
 -5.7635419281288215E-02 a      1192     0    50     1    16
 -4.7895078357960037E-03 a      1193     0    50     1    17
 -1.3272635030985715E-02 a      1194     0    50     1    18
 -8.7286274574858005E-02 a      1195     0    50     1    19
  2.8705696191267160E-01 a      1196     0    50     1    20
 -1.1248709660025868E+00 a      1197     0    50     1    21
 -5.3955965179321541E-01 a      1198     0    50     1    22
  1.2211847004314718E+00 a      1199     0    50     1    23
 -1.5327130893439134E+00 a      1200     0    50     1    24
  4.9661405787980123E-01 a      1201     0    51     1     1
  7.8120004386254716E-01 a      1202     0    51     1     2
 -4.7227622861470187E-01 a      1203     0    51     1     3
 -7.2558855508853626E-01 a      1204     0    51     1     4
  6.4338033903407366E-01 a      1205     0    51     1     5
  3.0787889977849375E-01 a      1206     0    51     1     6
  4.7027880028475233E-01 a      1207     0    51     1     7
 -2.5635772783047334E-01 a      1208     0    51     1     8
  1.2421781963209054E-01 a      1209     0    51     1     9
 -5.1336244498942041E-01 a      1210     0    51     1    10
 -5.5255685173119951E-01 a      1211     0    51     1    11
 -1.2323511957942768E-01 a      1212     0    51     1    12
 -2.5595897556577091E-01 a      1213     0    51     1    13
  4.8038574183439639E-02 a      1214     0    51     1    14
 -9.8393109941540491E-01 a      1215     0    51     1    15
  1.9572588661936413E-01 a      1216     0    51     1    16
  3.7606306831859454E-01 a      1217     0    51     1    17
  1.9641412733556771E-01 a      1218     0    51     1    18
 -5.8281988784367855E-01 a      1219     0    51     1    19
  4.4755746030736017E-02 a      1220     0    51     1    20
  1.1710937782791646E+00 a      1221     0    51     1    21
  3.0045361120687925E-01 a      1222     0    51     1    22
 -4.3767228295359933E-01 a      1223     0    51     1    23
  3.4851969472895716E-01 a      1224     0    51     1    24
  3.3956230408629007E-01 a      1225     0    52     1     1
  6.5016136398416080E-01 a      1226     0    52     1     2
 -1.3293762788119523E+00 a      1227     0    52     1     3
 -2.7406054876435588E+00 a      1228     0    52     1     4
 -9.9284840115153428E-01 a      1229     0    52     1     5
 -1.4911723513597401E+00 a      1230     0    52     1     6
  9.7358622384880106E-02 a      1231     0    52     1     7
 -1.0148215643823133E+00 a      1232     0    52     1     8
 -9.4784427389011064E-02 a      1233     0    52     1     9
 -2.6562985436096331E-01 a      1234     0    52     1    10
 -1.5229484001982224E-01 a      1235     0    52     1    11
  7.5993388184807897E-01 a      1236     0    52     1    12
  1.3751420589971459E+00 a      1237     0    52     1    13
 -6.2802874582404178E-01 a      1238     0    52     1    14
  8.2978672637360995E-01 a      1239     0    52     1    15
 -3.2288321546310927E-01 a      1240     0    52     1    16
  6.8885993599302686E-01 a      1241     0    52     1    17
 -5.1542605236601990E-01 a      1242     0    52     1    18
  9.1698946641453760E-01 a      1243     0    52     1    19
 -2.4737247151593547E-01 a      1244     0    52     1    20
  6.9568710169655490E-01 a      1245     0    52     1    21
 -5.6981929147036670E-01 a      1246     0    52     1    22
 -2.9174557251959310E-01 a      1247     0    52     1    23
  1.3482141910286332E+00 a      1248     0    52     1    24
  6.3982811640383308E-01 a      1249     0    53     1     1
 -2.1218829095829092E-01 a      1250     0    53     1     2
 -6.0961796354255116E-01 a      1251     0    53     1     3
  6.6474191117658810E-01 a      1252     0    53     1     4
  1.0441381501400901E+00 a      1253     0    53     1     5
 -7.4930646011480001E-02 a      1254     0    53     1     6
 -7.2941829962312399E-01 a      1255     0    53     1     7
 -7.9034254102465651E-01 a      1256     0    53     1     8
 -5.9109716711327420E-01 a      1257     0    53     1     9
  5.5943726497467212E-02 a      1258     0    53     1    10
  4.1010066094720560E-01 a      1259     0    53     1    11
 -7.6655854924436995E-01 a      1260     0    53     1    12
  6.9917971512158716E-01 a      1261     0    53     1    13
  1.5980029193277350E+00 a      1262     0    53     1    14
  2.0147307803601805E-01 a      1263     0    53     1    15
  6.4850786407222683E-01 a      1264     0    53     1    16
  1.3750530113422652E-01 a      1265     0    53     1    17
  6.5190780139745763E-01 a      1266     0    53     1    18
  4.0786307462213284E-01 a      1267     0    53     1    19
  1.2056124327576110E+00 a      1268     0    53     1    20
 -1.1683762737099015E+00 a      1269     0    53     1    21
 -1.0787295841664317E+00 a      1270     0    53     1    22
  1.9178003230436391E+00 a      1271     0    53     1    23
  7.6826654067327332E-02 a      1272     0    53     1    24
  1.1985248920738452E+00 a      1273     0    54     1     1
 -2.2631156481574738E-01 a      1274     0    54     1     2
 -8.1399512986019995E-02 a      1275     0    54     1     3
 -5.0529154397695475E-01 a      1276     0    54     1     4
  4.6580719555769173E-01 a      1277     0    54     1     5
  4.4534108805721057E-01 a      1278     0    54     1     6
  6.6286925489385473E-01 a      1279     0    54     1     7
 -1.6612655774474508E-01 a      1280     0    54     1     8
 -1.1572578445289954E-01 a      1281     0    54     1     9
  2.0329418467738669E-01 a      1282     0    54     1    10
 -1.9765314628234812E-01 a      1283     0    54     1    11
  3.5266868006807273E-01 a      1284     0    54     1    12
  6.7157382198047688E-01 a      1285     0    54     1    13
 -5.3016955959188580E-02 a      1286     0    54     1    14
 -5.3904473721620561E-01 a      1287     0    54     1    15
  9.9499438253988215E-03 a      1288     0    54     1    16
 -8.0002780237124604E-01 a      1289     0    54     1    17
  4.5274176209810987E-02 a      1290     0    54     1    18
  3.4666733694616956E-03 a      1291     0    54     1    19
 -1.0206163618344172E-01 a      1292     0    54     1    20
  3.7109873317315878E-01 a      1293     0    54     1    21
 -2.7144565516791735E-01 a      1294     0    54     1    22
 -8.5837344114655578E-01 a      1295     0    54     1    23
  9.4848685251604337E-02 a      1296     0    54     1    24
  8.4755747249970412E-02 a      1297     0    55     1     1
 -1.1756793445021527E+00 a      1298     0    55     1     2
 -2.0575554191732381E-01 a      1299     0    55     1     3
 -2.2699643758715030E-01 a      1300     0    55     1     4
  5.5878035806166670E-01 a      1301     0    55     1     5
  4.8147872341412462E-01 a      1302     0    55     1     6
 -8.1116703785439626E-01 a      1303     0    55     1     7
 -8.2202103576308624E-02 a      1304     0    55     1     8
 -1.4761104339123565E-01 a      1305     0    55     1     9
 -3.9186215185560769E-01 a      1306     0    55     1    10
 -1.3343808162166948E+00 a      1307     0    55     1    11
  3.2138253374665199E-01 a      1308     0    55     1    12
 -2.1009578304406200E+00 a      1309     0    55     1    13
 -7.2154402329779332E-01 a      1310     0    55     1    14
  2.9035077672693999E-01 a      1311     0    55     1    15
 -1.1046608107104401E+00 a      1312     0    55     1    16
  9.5861756829817879E-01 a      1313     0    55     1    17
  4.3878981554131874E-01 a      1314     0    55     1    18
  3.6407931875315064E-01 a      1315     0    55     1    19
  3.4826516719184891E-01 a      1316     0    55     1    20
  9.3688570558165374E-01 a      1317     0    55     1    21
  1.8058830019116563E+00 a      1318     0    55     1    22
  9.6745172482758868E-01 a      1319     0    55     1    23
  3.5579566855513695E-01 a      1320     0    55     1    24
 -8.3520251962522829E-02 a      1321     0    56     1     1
  1.9386103139439398E-01 a      1322     0    56     1     2
 -4.4000913619912424E-01 a      1323     0    56     1     3
  5.9902081572554333E-01 a      1324     0    56     1     4
  1.2475669636373440E-01 a      1325     0    56     1     5
 -5.7464956326292083E-01 a      1326     0    56     1     6
 -2.7990136533145665E-01 a      1327     0    56     1     7
  4.3386741955391778E-01 a      1328     0    56     1     8
 -4.4560917432195535E-01 a      1329     0    56     1     9
  2.8263980416342077E-01 a      1330     0    56     1    10
 -6.3259363148830161E-01 a      1331     0    56     1    11
 -7.6121587786344772E-02 a      1332     0    56     1    12
 -1.1994896404151947E-01 a      1333     0    56     1    13
  7.8548320188568688E-01 a      1334     0    56     1    14
 -6.3547847257809820E-01 a      1335     0    56     1    15
  1.6098681710337043E-01 a      1336     0    56     1    16
  9.5140560800984120E-01 a      1337     0    56     1    17
  4.6440757021550522E-01 a      1338     0    56     1    18
  3.5370240587525043E-01 a      1339     0    56     1    19
  8.3451202626523657E-01 a      1340     0    56     1    20
 -3.3615104788865419E-01 a      1341     0    56     1    21
  2.3861028397843201E-01 a      1342     0    56     1    22
 -2.0489801965632118E-01 a      1343     0    56     1    23
  5.8852913952648578E-01 a      1344     0    56     1    24
 -2.1302505973480368E-01 a      1345     0    57     1     1
  1.5968729080521413E-01 a      1346     0    57     1     2
  2.2239497625360413E-01 a      1347     0    57     1     3
  1.2256593820042021E-01 a      1348     0    57     1     4
 -1.6536452554703592E-02 a      1349     0    57     1     5
  4.0677560319092559E-01 a      1350     0    57     1     6
  8.5604504020951391E-02 a      1351     0    57     1     7
 -5.5132182418173255E-02 a      1352     0    57     1     8
 -2.8402971248981501E-01 a      1353     0    57     1     9
 -3.8536401551458870E-02 a      1354     0    57     1    10
  1.8225041625216234E-01 a      1355     0    57     1    11
 -2.8837379837261423E-01 a      1356     0    57     1    12
 -3.6004461428827989E-02 a      1357     0    57     1    13
 -2.2171231662441362E-02 a      1358     0    57     1    14
  1.6972135159267138E-01 a      1359     0    57     1    15
  2.6283361343607953E-01 a      1360     0    57     1    16
  4.4556029365269978E-01 a      1361     0    57     1    17
  4.2158157577056093E-01 a      1362     0    57     1    18
  1.4562750929049337E-01 a      1363     0    57     1    19
  2.5662264439322668E-01 a      1364     0    57     1    20
 -4.5754796239100454E-01 a      1365     0    57     1    21
  3.2218712463668037E-01 a      1366     0    57     1    22
 -3.4198204652035533E-02 a      1367     0    57     1    23
  3.2822239474224324E-01 a      1368     0    57     1    24
  1.6045228988579846E-01 a      1369     0    58     1     1
  1.8283750035772348E-01 a      1370     0    58     1     2
 -4.5978312406923660E-01 a      1371     0    58     1     3
 -2.3475524813675858E-01 a      1372     0    58     1     4
 -7.2462803944466109E-02 a      1373     0    58     1     5
 -3.3322338172654592E-01 a      1374     0    58     1     6
  1.0407501422526937E-01 a      1375     0    58     1     7
  8.3330012590905514E-02 a      1376     0    58     1     8
 -2.2625245466698429E-01 a      1377     0    58     1     9
 -4.3132952102806343E-01 a      1378     0    58     1    10
  3.2518332296859453E-01 a      1379     0    58     1    11
  2.4501177303978619E-01 a      1380     0    58     1    12
 -7.2135883536657616E-03 a      1381     0    58     1    13
  2.3266483376172095E-01 a      1382     0    58     1    14
